Feature_name_B	Feature_name_B_prev	Feature_name_B_next
YNL094W	intergenic*YNL095C_YNL094W	intergenic*YNL094W_ARS1419
intergenic*YNL094W_ARS1419	YNL094W	ARS1419
ARS1419	intergenic*YNL094W_ARS1419	intergenic*ARS1419_YNL093W
intergenic*ARS1419_YNL093W	ARS1419	YNL093W
YNL093W	intergenic*ARS1419_YNL093W	intergenic*YNL093W_YNL092W
intergenic*YNL093W_YNL092W	YNL093W	YNL092W
YNL092W	intergenic*YNL093W_YNL092W	intergenic*YNL092W_YNL091W
intergenic*YNL092W_YNL091W	YNL092W	YNL091W
YNL091W	intergenic*YNL092W_YNL091W	intergenic*YNL091W_YNL090W
intergenic*YNL091W_YNL090W	YNL091W	YNL090W
YNL090W	intergenic*YNL091W_YNL090W	YNL089C
YNL089C	YNL090W	intergenic*YNL089C_YNL088W
intergenic*YNL089C_YNL088W	YNL089C	YNL088W
YNL088W	intergenic*YNL089C_YNL088W	intergenic*YNL088W_YNL087W
intergenic*YNL088W_YNL087W	YNL088W	YNL087W
YNL087W	intergenic*YNL088W_YNL087W	intergenic*YNL087W_YNL086W
intergenic*YNL087W_YNL086W	YNL087W	YNL086W
YNL086W	intergenic*YNL087W_YNL086W	intergenic*YNL086W_YNL085W
intergenic*YNL086W_YNL085W	YNL086W	YNL085W
YNL085W	intergenic*YNL086W_YNL085W	intergenic*YNL085W_YNL084C
intergenic*YNL085W_YNL084C	YNL085W	YNL084C
YNL084C	intergenic*YNL085W_YNL084C	intergenic*YNL084C_YNL083W
intergenic*YNL084C_YNL083W	YNL084C	YNL083W
YNL083W	intergenic*YNL084C_YNL083W	intergenic*YNL083W_YNL082W
intergenic*YNL083W_YNL082W	YNL083W	YNL082W
YNL082W	intergenic*YNL083W_YNL082W	intergenic*YNL082W_YNL081C
intergenic*YNL082W_YNL081C	YNL082W	YNL081C
YNL081C	intergenic*YNL082W_YNL081C	intergenic*YNL081C_YNL080C
intergenic*YNL081C_YNL080C	YNL081C	YNL080C
YNL080C	intergenic*YNL081C_YNL080C	intergenic*YNL080C_YNL079C
intergenic*YNL080C_YNL079C	YNL080C	YNL079C
YNL079C	intergenic*YNL080C_YNL079C	intergenic*YNL079C_YNL078W
intergenic*YNL079C_YNL078W	YNL079C	YNL078W
YNL078W	intergenic*YNL079C_YNL078W	intergenic*YNL078W_YNL077W
intergenic*YNL078W_YNL077W	YNL078W	YNL077W
YNL077W	intergenic*YNL078W_YNL077W	intergenic*YNL077W_YNL076W
intergenic*YNL077W_YNL076W	YNL077W	YNL076W
YNL076W	intergenic*YNL077W_YNL076W	intergenic*YNL076W_YNL075W
intergenic*YNL076W_YNL075W	YNL076W	YNL075W
YNL075W	intergenic*YNL076W_YNL075W	intergenic*YNL075W_YNL074C
intergenic*YNL075W_YNL074C	YNL075W	YNL074C
YNL074C	intergenic*YNL075W_YNL074C	intergenic*YNL074C_YNL073W
intergenic*YNL074C_YNL073W	YNL074C	YNL073W
YNL073W	intergenic*YNL074C_YNL073W	intergenic*YNL073W_YNL072W
intergenic*YNL073W_YNL072W	YNL073W	YNL072W
YNL072W	intergenic*YNL073W_YNL072W	intergenic*YNL072W_YNL071W
intergenic*YNL072W_YNL071W	YNL072W	YNL071W
YNL071W	intergenic*YNL072W_YNL071W	intergenic*YNL071W_YNL070W
intergenic*YNL071W_YNL070W	YNL071W	YNL070W
YNL070W	intergenic*YNL071W_YNL070W	intergenic*YNL070W_YNL069C
intergenic*YNL070W_YNL069C	YNL070W	YNL069C
YNL069C	intergenic*YNL070W_YNL069C	intergenic*YNL069C_YNL068C
intergenic*YNL069C_YNL068C	YNL069C	YNL068C
YNL068C	intergenic*YNL069C_YNL068C	intergenic*YNL068C_YNL067W-A
intergenic*YNL068C_YNL067W-A	YNL068C	YNL067W-A
YNL067W-A	intergenic*YNL068C_YNL067W-A	intergenic*YNL067W-A_ARS1420
intergenic*YNL067W-A_ARS1420	YNL067W-A	ARS1420
ARS1420	intergenic*YNL067W-A_ARS1420	intergenic*ARS1420_YNL067W-B
intergenic*ARS1420_YNL067W-B	ARS1420	YNL067W-B
YNL067W-B	intergenic*ARS1420_YNL067W-B	intergenic*YNL067W-B_YNL067W
intergenic*YNL067W-B_YNL067W	YNL067W-B	YNL067W
YNL067W	intergenic*YNL067W-B_YNL067W	intergenic*YNL067W_YNL066W
intergenic*YNL067W_YNL066W	YNL067W	YNL066W
YNL066W	intergenic*YNL067W_YNL066W	intergenic*YNL066W_YNL065W
intergenic*YNL066W_YNL065W	YNL066W	YNL065W
YNL065W	intergenic*YNL066W_YNL065W	intergenic*YNL065W_YNL064C
intergenic*YNL065W_YNL064C	YNL065W	YNL064C
YNL064C	intergenic*YNL065W_YNL064C	intergenic*YNL064C_YNL063W
intergenic*YNL064C_YNL063W	YNL064C	YNL063W
YNL063W	intergenic*YNL064C_YNL063W	intergenic*YNL063W_YNL062C
intergenic*YNL063W_YNL062C	YNL063W	YNL062C
YNL062C	intergenic*YNL063W_YNL062C	intergenic*YNL062C_YNL061W
intergenic*YNL062C_YNL061W	YNL062C	YNL061W
YNL061W	intergenic*YNL062C_YNL061W	intergenic*YNL061W_YNL059C
intergenic*YNL061W_YNL059C	YNL061W	YNL059C
YNL059C	intergenic*YNL061W_YNL059C	intergenic*YNL059C_YNL058C
intergenic*YNL059C_YNL058C	YNL059C	YNL058C
YNL058C	intergenic*YNL059C_YNL058C	YNL057W
YNL057W	YNL058C	intergenic*YNL057W_YNL056W
intergenic*YNL057W_YNL056W	YNL057W	YNL056W
YNL056W	intergenic*YNL057W_YNL056W	intergenic*YNL056W_YNL055C
intergenic*YNL056W_YNL055C	YNL056W	YNL055C
YNL055C	intergenic*YNL056W_YNL055C	intergenic*YNL055C_tD(GUC)N
intergenic*YNL055C_tD(GUC)N	YNL055C	tD(GUC)N
tD(GUC)N	intergenic*YNL055C_tD(GUC)N	YNLWTy1-2
YNLWdelta3	tD(GUC)N	intergenic*YNLWTy1-2_YNL054W
YNLWTy1-2	tD(GUC)N	intergenic*YNLWTy1-2_YNL054W
YNL054W-A	tD(GUC)N	intergenic*YNLWTy1-2_YNL054W
YNL054W-B	tD(GUC)N	intergenic*YNLWTy1-2_YNL054W
YNLWdelta4	tD(GUC)N	intergenic*YNLWTy1-2_YNL054W
intergenic*YNLWTy1-2_YNL054W	YNLWTy1-2	YNL054W
YNL054W	intergenic*YNLWTy1-2_YNL054W	intergenic*YNL054W_YNL053W
intergenic*YNL054W_YNL053W	YNL054W	YNL053W
YNL053W	intergenic*YNL054W_YNL053W	intergenic*YNL053W_YNL052W
intergenic*YNL053W_YNL052W	YNL053W	YNL052W
YNL052W	intergenic*YNL053W_YNL052W	intergenic*YNL052W_YNL051W
intergenic*YNL052W_YNL051W	YNL052W	YNL051W
YNL051W	intergenic*YNL052W_YNL051W	intergenic*YNL051W_YNL050C
intergenic*YNL051W_YNL050C	YNL051W	YNL050C
YNL050C	intergenic*YNL051W_YNL050C	intergenic*YNL050C_YNL049C
intergenic*YNL050C_YNL049C	YNL050C	YNL049C
YNL049C	intergenic*YNL050C_YNL049C	intergenic*YNL049C_YNL048W
intergenic*YNL049C_YNL048W	YNL049C	YNL048W
YNL048W	intergenic*YNL049C_YNL048W	intergenic*YNL048W_YNL047C
intergenic*YNL048W_YNL047C	YNL048W	YNL047C
YNL047C	intergenic*YNL048W_YNL047C	intergenic*YNL047C_YNL046W
intergenic*YNL047C_YNL046W	YNL047C	YNL046W
YNL046W	intergenic*YNL047C_YNL046W	intergenic*YNL046W_YNL045W
intergenic*YNL046W_YNL045W	YNL046W	YNL045W
YNL045W	intergenic*YNL046W_YNL045W	intergenic*YNL045W_YNL044W
intergenic*YNL045W_YNL044W	YNL045W	YNL044W
YNL044W	intergenic*YNL045W_YNL044W	YNL043C
YNL043C	YNL044W	intergenic*YNL043C_ARS1421
intergenic*YNL043C_ARS1421	YNL043C	ARS1421
ARS1421	intergenic*YNL043C_ARS1421	intergenic*ARS1421_YNLWsigma2
intergenic*ARS1421_YNLWsigma2	ARS1421	YNLWsigma2
YNLWsigma2	intergenic*ARS1421_YNLWsigma2	intergenic*YNLWsigma2_YNLWsigma3
intergenic*YNLWsigma2_YNLWsigma3	YNLWsigma2	YNLWsigma3
YNLWsigma3	intergenic*YNLWsigma2_YNLWsigma3	intergenic*YNLWsigma3_tP(UGG)N1
intergenic*YNLWsigma3_tP(UGG)N1	YNLWsigma3	tP(UGG)N1
tP(UGG)N1	intergenic*YNLWsigma3_tP(UGG)N1	YNL042W-B
YNL042W-B	tP(UGG)N1	intergenic*YNL042W-B_YNL042W
intergenic*YNL042W-B_YNL042W	YNL042W-B	YNL042W
YNL042W	intergenic*YNL042W-B_YNL042W	intergenic*YNL042W_YNL041C
intergenic*YNL042W_YNL041C	YNL042W	YNL041C
YNL041C	intergenic*YNL042W_YNL041C	intergenic*YNL041C_YNL040W
intergenic*YNL041C_YNL040W	YNL041C	YNL040W
YNL040W	intergenic*YNL041C_YNL040W	intergenic*YNL040W_YNL039W
intergenic*YNL040W_YNL039W	YNL040W	YNL039W
YNL039W	intergenic*YNL040W_YNL039W	intergenic*YNL039W_YNL038W
intergenic*YNL039W_YNL038W	YNL039W	YNL038W
YNL038W	intergenic*YNL039W_YNL038W	intergenic*YNL038W_YNL037C
intergenic*YNL038W_YNL037C	YNL038W	YNL037C
YNL037C	intergenic*YNL038W_YNL037C	intergenic*YNL037C_YNL036W
intergenic*YNL037C_YNL036W	YNL037C	YNL036W
YNL036W	intergenic*YNL037C_YNL036W	intergenic*YNL036W_tT(AGU)N2
intergenic*YNL036W_tT(AGU)N2	YNL036W	tT(AGU)N2
tT(AGU)N2	intergenic*YNL036W_tT(AGU)N2	intergenic*tT(AGU)N2_ARS1422
intergenic*tT(AGU)N2_ARS1422	tT(AGU)N2	ARS1422
ARS1422	intergenic*tT(AGU)N2_ARS1422	intergenic*ARS1422_YNLWtau2
intergenic*ARS1422_YNLWtau2	ARS1422	YNLWtau2
YNLWtau2	intergenic*ARS1422_YNLWtau2	intergenic*YNLWtau2_YNLCdelta6
intergenic*YNLWtau2_YNLCdelta6	YNLWtau2	YNLCdelta5
YNLCdelta5	intergenic*YNLWtau2_YNLCdelta6	YNLCTy2-1
YNLCTy2-1	YNLCdelta5	YNLCdelta6
YNLCdelta6	YNLCTy2-1	intergenic*YNLCdelta6_tP(UGG)N2
intergenic*YNLCdelta6_tP(UGG)N2	YNLCdelta6	tP(UGG)N2
tP(UGG)N2	intergenic*YNLCdelta6_tP(UGG)N2	intergenic*tP(UGG)N2_ARS1423
intergenic*tP(UGG)N2_ARS1423	tP(UGG)N2	ARS1423
ARS1423	intergenic*tP(UGG)N2_ARS1423	YNL035C
YNL035C	ARS1423	intergenic*YNL035C_tI(AAU)N1
intergenic*YNL035C_tI(AAU)N1	YNL035C	tI(AAU)N1
tI(AAU)N1	intergenic*YNL035C_tI(AAU)N1	intergenic*tI(AAU)N1_YNL034W
intergenic*tI(AAU)N1_YNL034W	tI(AAU)N1	YNL034W
YNL034W	intergenic*tI(AAU)N1_YNL034W	intergenic*YNL034W_YNL033W
intergenic*YNL034W_YNL033W	YNL034W	YNL033W
YNL033W	intergenic*YNL034W_YNL033W	intergenic*YNL033W_YNL032W
intergenic*YNL033W_YNL032W	YNL033W	YNL032W
YNL032W	intergenic*YNL033W_YNL032W	intergenic*YNL032W_YNL031C
intergenic*YNL032W_YNL031C	YNL032W	YNL031C
YNL031C	intergenic*YNL032W_YNL031C	intergenic*YNL031C_YNL030W
intergenic*YNL031C_YNL030W	YNL031C	YNL030W
YNL030W	intergenic*YNL031C_YNL030W	intergenic*YNL030W_YNL029C
intergenic*YNL030W_YNL029C	YNL030W	YNL029C
YNL029C	intergenic*YNL030W_YNL029C	YNL028W
YNL028W	YNL029C	intergenic*YNL028W_YNL027W
intergenic*YNL028W_YNL027W	YNL028W	YNL027W
YNL027W	intergenic*YNL028W_YNL027W	intergenic*YNL027W_YNL026W
intergenic*YNL027W_YNL026W	YNL027W	YNL026W
YNL026W	intergenic*YNL027W_YNL026W	intergenic*YNL026W_YNL025C
intergenic*YNL026W_YNL025C	YNL026W	YNL025C
YNL025C	intergenic*YNL026W_YNL025C	intergenic*YNL025C_NME1
intergenic*YNL025C_NME1	YNL025C	NME1
NME1	intergenic*YNL025C_NME1	intergenic*NME1_snR66
intergenic*NME1_snR66	NME1	snR66
snR66	intergenic*NME1_snR66	intergenic*snR66_YNL024C-A
intergenic*snR66_YNL024C-A	snR66	YNL024C-A
YNL024C-A	intergenic*snR66_YNL024C-A	intergenic*YNL024C-A_YNL024C
intergenic*YNL024C-A_YNL024C	YNL024C-A	YNL024C
YNL024C	intergenic*YNL024C-A_YNL024C	intergenic*YNL024C_YNL023C
intergenic*YNL024C_YNL023C	YNL024C	YNL023C
YNL023C	intergenic*YNL024C_YNL023C	intergenic*YNL023C_YNL022C
intergenic*YNL023C_YNL022C	YNL023C	YNL022C
YNL022C	intergenic*YNL023C_YNL022C	intergenic*YNL022C_YNL021W
intergenic*YNL022C_YNL021W	YNL022C	YNL021W
YNL021W	intergenic*YNL022C_YNL021W	intergenic*YNL021W_YNL020C
intergenic*YNL021W_YNL020C	YNL021W	YNL020C
YNL020C	intergenic*YNL021W_YNL020C	intergenic*YNL020C_YNL019C
intergenic*YNL020C_YNL019C	YNL020C	YNL019C
YNL019C	intergenic*YNL020C_YNL019C	intergenic*YNL019C_YNL018C
intergenic*YNL019C_YNL018C	YNL019C	YNL018C
YNL018C	intergenic*YNL019C_YNL018C	intergenic*YNL018C_YNL017C
intergenic*YNL018C_YNL017C	YNL018C	YNL017C
YNL017C	intergenic*YNL018C_YNL017C	tI(AAU)N2
tI(AAU)N2	YNL017C	intergenic*YNL017C_YNL016W
intergenic*YNL017C_YNL016W	tI(AAU)N2	YNL016W
YNL016W	intergenic*YNL017C_YNL016W	intergenic*YNL016W_YNL015W
intergenic*YNL016W_YNL015W	YNL016W	YNL015W
YNL015W	intergenic*YNL016W_YNL015W	intergenic*YNL015W_YNL014W
intergenic*YNL015W_YNL014W	YNL015W	YNL014W
YNL014W	intergenic*YNL015W_YNL014W	YNL013C
YNL013C	YNL014W	intergenic*YNL013C_ARS1424
intergenic*YNL013C_ARS1424	YNL013C	ARS1424
ARS1424	intergenic*YNL013C_ARS1424	intergenic*ARS1424_YNL012W
intergenic*ARS1424_YNL012W	ARS1424	YNL012W
YNL012W	intergenic*ARS1424_YNL012W	intergenic*YNL012W_YNL011C
intergenic*YNL012W_YNL011C	YNL012W	YNL011C
YNL011C	intergenic*YNL012W_YNL011C	intergenic*YNL011C_YNL010W
intergenic*YNL011C_YNL010W	YNL011C	YNL010W
YNL010W	intergenic*YNL011C_YNL010W	intergenic*YNL010W_YNL009W
intergenic*YNL010W_YNL009W	YNL010W	YNL009W
YNL009W	intergenic*YNL010W_YNL009W	intergenic*YNL009W_YNL008C
intergenic*YNL009W_YNL008C	YNL009W	YNL008C
YNL008C	intergenic*YNL009W_YNL008C	ARS1425
ARS1425	YNL008C	intergenic*YNL008C_YNL007C
intergenic*YNL008C_YNL007C	ARS1425	YNL007C
YNL007C	intergenic*YNL008C_YNL007C	intergenic*YNL007C_YNL006W
intergenic*YNL007C_YNL006W	YNL007C	YNL006W
YNL006W	intergenic*YNL007C_YNL006W	intergenic*YNL006W_YNL005C
intergenic*YNL006W_YNL005C	YNL006W	YNL005C
YNL005C	intergenic*YNL006W_YNL005C	intergenic*YNL005C_YNL004W
intergenic*YNL005C_YNL004W	YNL005C	YNL004W
YNL004W	intergenic*YNL005C_YNL004W	intergenic*YNL004W_YNL003C
intergenic*YNL004W_YNL003C	YNL004W	YNL003C
YNL003C	intergenic*YNL004W_YNL003C	intergenic*YNL003C_YNL002C
intergenic*YNL003C_YNL002C	YNL003C	YNL002C
YNL002C	intergenic*YNL003C_YNL002C	intergenic*YNL002C_YNL001W
intergenic*YNL002C_YNL001W	YNL002C	YNL001W
YNL001W	intergenic*YNL002C_YNL001W	intergenic*YNL001W_CEN14
intergenic*YNL001W_CEN14	YNL001W	CEN14
CEN14	intergenic*YNL001W_CEN14	intergenic*CEN14_YNR001C
intergenic*CEN14_YNR001C	CEN14	YNR001C
YNR001C	intergenic*CEN14_YNR001C	intergenic*YNR001C_YNR001W-A
intergenic*YNR001C_YNR001W-A	YNR001C	YNR001W-A
YNR001W-A	intergenic*YNR001C_YNR001W-A	intergenic*YNR001W-A_tP(AGG)N
intergenic*YNR001W-A_tP(AGG)N	YNR001W-A	tP(AGG)N
tP(AGG)N	intergenic*YNR001W-A_tP(AGG)N	intergenic*tP(AGG)N_YNRCdelta7
intergenic*tP(AGG)N_YNRCdelta7	tP(AGG)N	YNRCdelta7
YNRCdelta7	intergenic*tP(AGG)N_YNRCdelta7	intergenic*YNRCdelta7_YNRCtau3
intergenic*YNRCdelta7_YNRCtau3	YNRCdelta7	YNRCtau3
YNRCtau3	intergenic*YNRCdelta7_YNRCtau3	intergenic*YNRCtau3_tN(GUU)N2
intergenic*YNRCtau3_tN(GUU)N2	YNRCtau3	tN(GUU)N2
tN(GUU)N2	intergenic*YNRCtau3_tN(GUU)N2	intergenic*tN(GUU)N2_YNR002C
intergenic*tN(GUU)N2_YNR002C	tN(GUU)N2	YNR002C
YNR002C	intergenic*tN(GUU)N2_YNR002C	intergenic*YNR002C_YNR003C
intergenic*YNR002C_YNR003C	YNR002C	YNR003C
YNR003C	intergenic*YNR002C_YNR003C	YNR003W-A
YNR003W-A	YNR003C	intergenic*YNR003C_ARS1426
intergenic*YNR003C_ARS1426	YNR003W-A	ARS1426
ARS1426	intergenic*YNR003C_ARS1426	intergenic*ARS1426_YNR004W
intergenic*ARS1426_YNR004W	ARS1426	YNR004W
YNR004W	intergenic*ARS1426_YNR004W	intergenic*YNR004W_YNR005C
intergenic*YNR004W_YNR005C	YNR004W	YNR005C
YNR005C	intergenic*YNR004W_YNR005C	YNR006W
YNR006W	YNR005C	intergenic*YNR006W_YNR007C
intergenic*YNR006W_YNR007C	YNR006W	YNR007C
YNR007C	intergenic*YNR006W_YNR007C	intergenic*YNR007C_YNR008W
intergenic*YNR007C_YNR008W	YNR007C	YNR008W
YNR008W	intergenic*YNR007C_YNR008W	intergenic*YNR008W_YNR009W
intergenic*YNR008W_YNR009W	YNR008W	YNR009W
YNR009W	intergenic*YNR008W_YNR009W	intergenic*YNR009W_YNR010W
intergenic*YNR009W_YNR010W	YNR009W	YNR010W
YNR010W	intergenic*YNR009W_YNR010W	intergenic*YNR010W_YNR011C
intergenic*YNR010W_YNR011C	YNR010W	YNR011C
YNR011C	intergenic*YNR010W_YNR011C	intergenic*YNR011C_YNR012W
intergenic*YNR011C_YNR012W	YNR011C	YNR012W
YNR012W	intergenic*YNR011C_YNR012W	intergenic*YNR012W_YNR013C
intergenic*YNR012W_YNR013C	YNR012W	YNR013C
YNR013C	intergenic*YNR012W_YNR013C	intergenic*YNR013C_YNR014W
intergenic*YNR013C_YNR014W	YNR013C	YNR014W
YNR014W	intergenic*YNR013C_YNR014W	intergenic*YNR014W_YNR015W
intergenic*YNR014W_YNR015W	YNR014W	YNR015W
YNR015W	intergenic*YNR014W_YNR015W	intergenic*YNR015W_YNR016C
intergenic*YNR015W_YNR016C	YNR015W	YNR016C
YNR016C	intergenic*YNR015W_YNR016C	intergenic*YNR016C_YNR017W
intergenic*YNR016C_YNR017W	YNR016C	YNR017W
YNR017W	intergenic*YNR016C_YNR017W	intergenic*YNR017W_YNR018W
intergenic*YNR017W_YNR018W	YNR017W	YNR018W
YNR018W	intergenic*YNR017W_YNR018W	intergenic*YNR018W_YNR019W
intergenic*YNR018W_YNR019W	YNR018W	YNR019W
YNR019W	intergenic*YNR018W_YNR019W	intergenic*YNR019W_YNR020C
intergenic*YNR019W_YNR020C	YNR019W	YNR020C
YNR020C	intergenic*YNR019W_YNR020C	intergenic*YNR020C_YNR021W
intergenic*YNR020C_YNR021W	YNR020C	YNR021W
YNR021W	intergenic*YNR020C_YNR021W	intergenic*YNR021W_YNR022C
intergenic*YNR021W_YNR022C	YNR021W	YNR022C
YNR022C	intergenic*YNR021W_YNR022C	intergenic*YNR022C_YNR023W
intergenic*YNR022C_YNR023W	YNR022C	YNR023W
YNR023W	intergenic*YNR022C_YNR023W	intergenic*YNR023W_YNR024W
intergenic*YNR023W_YNR024W	YNR023W	YNR024W
YNR024W	intergenic*YNR023W_YNR024W	YNR025C
YNR025C	YNR024W	intergenic*YNR025C_YNR026C
intergenic*YNR025C_YNR026C	YNR025C	YNR026C
YNR026C	intergenic*YNR025C_YNR026C	intergenic*YNR026C_YNR027W
intergenic*YNR026C_YNR027W	YNR026C	YNR027W
YNR027W	intergenic*YNR026C_YNR027W	intergenic*YNR027W_YNR028W
intergenic*YNR027W_YNR028W	YNR027W	YNR028W
YNR028W	intergenic*YNR027W_YNR028W	intergenic*YNR028W_YNR029C
intergenic*YNR028W_YNR029C	YNR028W	YNR029C
YNR029C	intergenic*YNR028W_YNR029C	intergenic*YNR029C_YNR030W
intergenic*YNR029C_YNR030W	YNR029C	YNR030W
YNR030W	intergenic*YNR029C_YNR030W	intergenic*YNR030W_YNR031C
intergenic*YNR030W_YNR031C	YNR030W	YNR031C
YNR031C	intergenic*YNR030W_YNR031C	intergenic*YNR031C_YNR032W
intergenic*YNR031C_YNR032W	YNR031C	YNR032W
YNR032W	intergenic*YNR031C_YNR032W	intergenic*YNR032W_YNR032C-A
intergenic*YNR032W_YNR032C-A	YNR032W	YNR032C-A
YNR032C-A	intergenic*YNR032W_YNR032C-A	intergenic*YNR032C-A_YNR033W
intergenic*YNR032C-A_YNR033W	YNR032C-A	YNR033W
YNR033W	intergenic*YNR032C-A_YNR033W	intergenic*YNR033W_YNR034W
intergenic*YNR033W_YNR034W	YNR033W	YNR034W
YNR034W	intergenic*YNR033W_YNR034W	intergenic*YNR034W_ARS1427
intergenic*YNR034W_ARS1427	YNR034W	ARS1427
ARS1427	intergenic*YNR034W_ARS1427	intergenic*ARS1427_YNR034W-A
intergenic*ARS1427_YNR034W-A	ARS1427	YNR034W-A
YNR034W-A	intergenic*ARS1427_YNR034W-A	intergenic*YNR034W-A_YNR035C
intergenic*YNR034W-A_YNR035C	YNR034W-A	YNR035C
YNR035C	intergenic*YNR034W-A_YNR035C	intergenic*YNR035C_YNR036C
intergenic*YNR035C_YNR036C	YNR035C	YNR036C
YNR036C	intergenic*YNR035C_YNR036C	intergenic*YNR036C_YNR037C
intergenic*YNR036C_YNR037C	YNR036C	YNR037C
YNR037C	intergenic*YNR036C_YNR037C	intergenic*YNR037C_YNR038W
intergenic*YNR037C_YNR038W	YNR037C	YNR038W
YNR038W	intergenic*YNR037C_YNR038W	intergenic*YNR038W_YNR039C
intergenic*YNR038W_YNR039C	YNR038W	YNR039C
YNR039C	intergenic*YNR038W_YNR039C	intergenic*YNR039C_YNR040W
intergenic*YNR039C_YNR040W	YNR039C	YNR040W
YNR040W	intergenic*YNR039C_YNR040W	intergenic*YNR040W_YNR041C
intergenic*YNR040W_YNR041C	YNR040W	YNR041C
YNR041C	intergenic*YNR040W_YNR041C	YNR042W
YNR042W	YNR041C	intergenic*YNR042W_YNR043W
intergenic*YNR042W_YNR043W	YNR042W	YNR043W
YNR043W	intergenic*YNR042W_YNR043W	intergenic*YNR043W_YNR044W
intergenic*YNR043W_YNR044W	YNR043W	YNR044W
YNR044W	intergenic*YNR043W_YNR044W	intergenic*YNR044W_YNR045W
intergenic*YNR044W_YNR045W	YNR044W	YNR045W
YNR045W	intergenic*YNR044W_YNR045W	intergenic*YNR045W_YNR046W
intergenic*YNR045W_YNR046W	YNR045W	YNR046W
YNR046W	intergenic*YNR045W_YNR046W	intergenic*YNR046W_YNR047W
intergenic*YNR046W_YNR047W	YNR046W	YNR047W
YNR047W	intergenic*YNR046W_YNR047W	intergenic*YNR047W_YNR048W
intergenic*YNR047W_YNR048W	YNR047W	YNR048W
YNR048W	intergenic*YNR047W_YNR048W	intergenic*YNR048W_YNR049C
intergenic*YNR048W_YNR049C	YNR048W	YNR049C
YNR049C	intergenic*YNR048W_YNR049C	intergenic*YNR049C_YNR050C
intergenic*YNR049C_YNR050C	YNR049C	YNR050C
YNR050C	intergenic*YNR049C_YNR050C	intergenic*YNR050C_snR49
intergenic*YNR050C_snR49	YNR050C	snR49
snR49	intergenic*YNR050C_snR49	intergenic*snR49_YNR051C
intergenic*snR49_YNR051C	snR49	YNR051C
YNR051C	intergenic*snR49_YNR051C	intergenic*YNR051C_YNR052C
intergenic*YNR051C_YNR052C	YNR051C	YNR052C
YNR052C	intergenic*YNR051C_YNR052C	intergenic*YNR052C_YNR053C
intergenic*YNR052C_YNR053C	YNR052C	YNR053C
YNR053C	intergenic*YNR052C_YNR053C	snR191
snR191	YNR053C	intergenic*YNR053C_YNR054C
intergenic*YNR053C_YNR054C	snR191	YNR054C
YNR054C	intergenic*YNR053C_YNR054C	intergenic*YNR054C_tL(UAA)N
intergenic*YNR054C_tL(UAA)N	YNR054C	tL(UAA)N
tL(UAA)N	intergenic*YNR054C_tL(UAA)N	intergenic*tL(UAA)N_YNRWsigma4
intergenic*tL(UAA)N_YNRWsigma4	tL(UAA)N	YNRWsigma4
YNRWsigma4	intergenic*tL(UAA)N_YNRWsigma4	intergenic*YNRWsigma4_YNRCdelta8
intergenic*YNRWsigma4_YNRCdelta8	YNRWsigma4	YNRCdelta8
YNRCdelta8	intergenic*YNRWsigma4_YNRCdelta8	intergenic*YNRCdelta8_YNRCdelta9
intergenic*YNRCdelta8_YNRCdelta9	YNRCdelta8	YNRCdelta9
YNRCdelta9	intergenic*YNRCdelta8_YNRCdelta9	intergenic*YNRCdelta9_YNR055C
intergenic*YNRCdelta9_YNR055C	YNRCdelta9	YNR055C
YNR055C	intergenic*YNRCdelta9_YNR055C	intergenic*YNR055C_YNR056C
intergenic*YNR055C_YNR056C	YNR055C	YNR056C
YNR056C	intergenic*YNR055C_YNR056C	intergenic*YNR056C_YNR057C
intergenic*YNR056C_YNR057C	YNR056C	YNR057C
YNR057C	intergenic*YNR056C_YNR057C	intergenic*YNR057C_YNR058W
intergenic*YNR057C_YNR058W	YNR057C	YNR058W
YNR058W	intergenic*YNR057C_YNR058W	intergenic*YNR058W_YNR059W
intergenic*YNR058W_YNR059W	YNR058W	YNR059W
YNR059W	intergenic*YNR058W_YNR059W	intergenic*YNR059W_YNR060W
intergenic*YNR059W_YNR060W	YNR059W	YNR060W
YNR060W	intergenic*YNR059W_YNR060W	intergenic*YNR060W_YNR061C
intergenic*YNR060W_YNR061C	YNR060W	YNR061C
YNR061C	intergenic*YNR060W_YNR061C	intergenic*YNR061C_YNR062C
intergenic*YNR061C_YNR062C	YNR061C	YNR062C
YNR062C	intergenic*YNR061C_YNR062C	intergenic*YNR062C_YNR063W
intergenic*YNR062C_YNR063W	YNR062C	YNR063W
YNR063W	intergenic*YNR062C_YNR063W	intergenic*YNR063W_YNR064C
intergenic*YNR063W_YNR064C	YNR063W	YNR064C
YNR064C	intergenic*YNR063W_YNR064C	intergenic*YNR064C_YNR065C
intergenic*YNR064C_YNR065C	YNR064C	YNR065C
YNR065C	intergenic*YNR064C_YNR065C	intergenic*YNR065C_YNR066C
intergenic*YNR065C_YNR066C	YNR065C	YNR066C
YNR066C	intergenic*YNR065C_YNR066C	intergenic*YNR066C_YNR067C
intergenic*YNR066C_YNR067C	YNR066C	YNR067C
YNR067C	intergenic*YNR066C_YNR067C	intergenic*YNR067C_YNR068C
intergenic*YNR067C_YNR068C	YNR067C	YNR068C
YNR068C	intergenic*YNR067C_YNR068C	intergenic*YNR068C_YNR069C
intergenic*YNR068C_YNR069C	YNR068C	YNR069C
