Feature_name_B_next	Feature_name_B_next_next
intergenic*YMR152W_YMR153W	YMR153W
YMR153W	YMR153C-A
YMR153C-A	intergenic*YMR153C-A_YMR154C
intergenic*YMR153C-A_YMR154C	YMR154C
YMR154C	intergenic*YMR154C_YMR155W
intergenic*YMR154C_YMR155W	YMR155W
YMR155W	intergenic*YMR155W_YMR156C
intergenic*YMR155W_YMR156C	YMR156C
YMR156C	intergenic*YMR156C_YMR157C
intergenic*YMR156C_YMR157C	YMR157C
YMR157C	intergenic*YMR157C_YMR158W
intergenic*YMR157C_YMR158W	YMR158W
YMR158W	intergenic*YMR158W_tM(CAU)M
intergenic*YMR158W_tM(CAU)M	tM(CAU)M
tM(CAU)M	intergenic*tM(CAU)M_YMRCdelta18
intergenic*tM(CAU)M_YMRCdelta18	YMRCdelta18
YMRCdelta18	YMR158C-A
YMR158C-A	intergenic*YMRCdelta18_YMR158W-B
intergenic*YMRCdelta18_YMR158W-B	YMR158W-B
YMR158W-B	YMR159C
YMR159C	intergenic*YMR159C_YMR160W
intergenic*YMR159C_YMR160W	YMR160W
YMR160W	intergenic*YMR160W_YMR161W
intergenic*YMR160W_YMR161W	YMR161W
YMR161W	intergenic*YMR161W_YMR162C
intergenic*YMR161W_YMR162C	YMR162C
YMR162C	intergenic*YMR162C_YMR163C
intergenic*YMR162C_YMR163C	YMR163C
YMR163C	intergenic*YMR163C_tV(AAC)M3
intergenic*YMR163C_tV(AAC)M3	tV(AAC)M3
tV(AAC)M3	intergenic*tV(AAC)M3_YMR164C
intergenic*tV(AAC)M3_YMR164C	YMR164C
YMR164C	intergenic*YMR164C_YMR165C
intergenic*YMR164C_YMR165C	YMR165C
YMR165C	intergenic*YMR165C_YMR166C
intergenic*YMR165C_YMR166C	YMR166C
YMR166C	intergenic*YMR166C_YMR167W
intergenic*YMR166C_YMR167W	YMR167W
YMR167W	intergenic*YMR167W_YMR168C
intergenic*YMR167W_YMR168C	YMR168C
YMR168C	intergenic*YMR168C_YMR169C
intergenic*YMR168C_YMR169C	YMR169C
YMR169C	intergenic*YMR169C_YMR170C
intergenic*YMR169C_YMR170C	YMR170C
YMR170C	intergenic*YMR170C_YMR171C
intergenic*YMR170C_YMR171C	YMR171C
YMR171C	intergenic*YMR171C_YMR172W
intergenic*YMR171C_YMR172W	YMR172W
YMR172W	YMR172C-A
YMR172C-A	intergenic*YMR172C-A_YMR173W
intergenic*YMR172C-A_YMR173W	YMR173W
YMR173W	YMR173W-A
YMR173W-A	intergenic*YMR173W-A_YMR174C
intergenic*YMR173W-A_YMR174C	YMR174C
YMR174C	intergenic*YMR174C_YMR175W
intergenic*YMR174C_YMR175W	YMR175W
YMR175W	intergenic*YMR175W_ARS1323
intergenic*YMR175W_ARS1323	ARS1323
ARS1323	YMR175W-A
YMR175W-A	intergenic*YMR175W-A_YMR176W
intergenic*YMR175W-A_YMR176W	YMR176W
YMR176W	intergenic*YMR176W_YMR177W
intergenic*YMR176W_YMR177W	YMR177W
YMR177W	intergenic*YMR177W_YMR178W
intergenic*YMR177W_YMR178W	YMR178W
YMR178W	intergenic*YMR178W_YMR179W
intergenic*YMR178W_YMR179W	YMR179W
YMR179W	intergenic*YMR179W_YMR180C
intergenic*YMR179W_YMR180C	YMR180C
YMR180C	intergenic*YMR180C_YMR181C
intergenic*YMR180C_YMR181C	YMR181C
YMR181C	intergenic*YMR181C_YMR182C
intergenic*YMR181C_YMR182C	YMR182C
YMR182C	intergenic*YMR182C_YMR182W-A
intergenic*YMR182C_YMR182W-A	YMR182W-A
YMR182W-A	intergenic*YMR182W-A_snR83
intergenic*YMR182W-A_snR83	snR83
snR83	intergenic*snR83_YMR183C
intergenic*snR83_YMR183C	YMR183C
YMR183C	intergenic*YMR183C_YMR184W
intergenic*YMR183C_YMR184W	YMR184W
YMR184W	intergenic*YMR184W_YMR185W
intergenic*YMR184W_YMR185W	YMR185W
YMR185W	intergenic*YMR185W_YMR186W
intergenic*YMR185W_YMR186W	YMR186W
YMR186W	intergenic*YMR186W_ARS1324
intergenic*YMR186W_ARS1324	ARS1324
ARS1324	intergenic*ARS1324_YMR187C
intergenic*ARS1324_YMR187C	YMR187C
YMR187C	intergenic*YMR187C_YMR188C
intergenic*YMR187C_YMR188C	YMR188C
YMR188C	intergenic*YMR188C_YMR189W
intergenic*YMR188C_YMR189W	YMR189W
YMR189W	intergenic*YMR189W_YMR190C
intergenic*YMR189W_YMR190C	YMR190C
YMR190C	intergenic*YMR190C_YMR191W
intergenic*YMR190C_YMR191W	YMR191W
YMR191W	intergenic*YMR191W_YMR192W
intergenic*YMR191W_YMR192W	YMR192W
YMR192W	intergenic*YMR192W_ARS1325
intergenic*YMR192W_ARS1325	ARS1325
ARS1325	intergenic*ARS1325_YMR193W
intergenic*ARS1325_YMR193W	YMR193W
YMR193W	intergenic*YMR193W_YMR193C-A
intergenic*YMR193W_YMR193C-A	YMR193C-A
YMR193C-A	YMR194W
YMR194W	intergenic*YMR194W_snR11
intergenic*YMR194W_snR11	snR11
snR11	intergenic*snR11_YMR194C-B
intergenic*snR11_YMR194C-B	YMR194C-B
YMR194C-B	intergenic*YMR194C-B_YMR194C-A
intergenic*YMR194C-B_YMR194C-A	YMR194C-A
YMR194C-A	intergenic*YMR194C-A_YMR195W
intergenic*YMR194C-A_YMR195W	YMR195W
YMR195W	intergenic*YMR195W_YMR196W
intergenic*YMR195W_YMR196W	YMR196W
YMR196W	intergenic*YMR196W_YMR197C
intergenic*YMR196W_YMR197C	YMR197C
YMR197C	intergenic*YMR197C_YMR198W
intergenic*YMR197C_YMR198W	YMR198W
YMR198W	intergenic*YMR198W_YMR199W
intergenic*YMR198W_YMR199W	YMR199W
YMR199W	intergenic*YMR199W_YMR200W
intergenic*YMR199W_YMR200W	YMR200W
YMR200W	intergenic*YMR200W_YMR201C
intergenic*YMR200W_YMR201C	YMR201C
YMR201C	intergenic*YMR201C_RNA170
intergenic*YMR201C_RNA170	RNA170
RNA170	intergenic*RNA170_YMR202W
intergenic*RNA170_YMR202W	YMR202W
YMR202W	intergenic*YMR202W_YMR203W
intergenic*YMR202W_YMR203W	YMR203W
YMR203W	intergenic*YMR203W_YMR204C
intergenic*YMR203W_YMR204C	YMR204C
YMR204C	intergenic*YMR204C_YMR205C
intergenic*YMR204C_YMR205C	YMR205C
YMR205C	intergenic*YMR205C_YMR206W
intergenic*YMR205C_YMR206W	YMR206W
YMR206W	intergenic*YMR206W_YMR207C
intergenic*YMR206W_YMR207C	YMR207C
YMR207C	intergenic*YMR207C_YMR208W
intergenic*YMR207C_YMR208W	YMR208W
YMR208W	intergenic*YMR208W_YMR209C
intergenic*YMR208W_YMR209C	YMR209C
YMR209C	intergenic*YMR209C_YMR210W
intergenic*YMR209C_YMR210W	YMR210W
YMR210W	intergenic*YMR210W_YMR211W
intergenic*YMR210W_YMR211W	YMR211W
YMR211W	intergenic*YMR211W_YMR212C
intergenic*YMR211W_YMR212C	YMR212C
YMR212C	intergenic*YMR212C_YMR213W
intergenic*YMR212C_YMR213W	YMR213W
YMR213W	intergenic*YMR213W_YMR214W
intergenic*YMR213W_YMR214W	YMR214W
YMR214W	intergenic*YMR214W_YMR215W
intergenic*YMR214W_YMR215W	YMR215W
YMR215W	intergenic*YMR215W_YMR216C
intergenic*YMR215W_YMR216C	YMR216C
YMR216C	intergenic*YMR216C_YMR217W
intergenic*YMR216C_YMR217W	YMR217W
YMR217W	intergenic*YMR217W_YMR218C
intergenic*YMR217W_YMR218C	YMR218C
YMR218C	intergenic*YMR218C_YMR219W
intergenic*YMR218C_YMR219W	YMR219W
YMR219W	intergenic*YMR219W_YMR220W
intergenic*YMR219W_YMR220W	YMR220W
YMR220W	intergenic*YMR220W_YMR221C
intergenic*YMR220W_YMR221C	YMR221C
YMR221C	intergenic*YMR221C_YMR222C
intergenic*YMR221C_YMR222C	YMR222C
YMR222C	intergenic*YMR222C_YMR223W
intergenic*YMR222C_YMR223W	YMR223W
YMR223W	intergenic*YMR223W_YMR224C
intergenic*YMR223W_YMR224C	YMR224C
YMR224C	intergenic*YMR224C_YMR225C
intergenic*YMR224C_YMR225C	YMR225C
YMR225C	intergenic*YMR225C_YMR226C
intergenic*YMR225C_YMR226C	YMR226C
YMR226C	intergenic*YMR226C_YMR227C
intergenic*YMR226C_YMR227C	YMR227C
YMR227C	intergenic*YMR227C_YMR228W
intergenic*YMR227C_YMR228W	YMR228W
YMR228W	intergenic*YMR228W_YMR229C
intergenic*YMR228W_YMR229C	YMR229C
YMR229C	intergenic*YMR229C_YMR230W
intergenic*YMR229C_YMR230W	YMR230W
YMR230W	intergenic*YMR230W_YMR230W-A
intergenic*YMR230W_YMR230W-A	YMR230W-A
YMR230W-A	intergenic*YMR230W-A_YMR231W
intergenic*YMR230W-A_YMR231W	YMR231W
YMR231W	intergenic*YMR231W_YMR232W
intergenic*YMR231W_YMR232W	YMR232W
YMR232W	intergenic*YMR232W_YMR233W
intergenic*YMR232W_YMR233W	YMR233W
YMR233W	intergenic*YMR233W_YMR234W
intergenic*YMR233W_YMR234W	YMR234W
YMR234W	intergenic*YMR234W_YMR235C
intergenic*YMR234W_YMR235C	YMR235C
YMR235C	intergenic*YMR235C_YMR236W
intergenic*YMR235C_YMR236W	YMR236W
YMR236W	intergenic*YMR236W_YMR237W
intergenic*YMR236W_YMR237W	YMR237W
YMR237W	intergenic*YMR237W_YMR238W
intergenic*YMR237W_YMR238W	YMR238W
YMR238W	intergenic*YMR238W_tR(UCU)M1
intergenic*YMR238W_tR(UCU)M1	tR(UCU)M1
tR(UCU)M1	intergenic*tR(UCU)M1_YMR239C
intergenic*tR(UCU)M1_YMR239C	YMR239C
YMR239C	intergenic*YMR239C_YMR240C
intergenic*YMR239C_YMR240C	YMR240C
YMR240C	intergenic*YMR240C_YMR241W
intergenic*YMR240C_YMR241W	YMR241W
YMR241W	intergenic*YMR241W_YMR242C
intergenic*YMR241W_YMR242C	YMR242C
YMR242C	intergenic*YMR242C_YMR242W-A
intergenic*YMR242C_YMR242W-A	YMR242W-A
YMR242W-A	intergenic*YMR242W-A_YMR243C
intergenic*YMR242W-A_YMR243C	YMR243C
YMR243C	intergenic*YMR243C_YMR244W
intergenic*YMR243C_YMR244W	YMR244W
YMR244W	ARS1327
ARS1327	intergenic*ARS1327_YMR244C-A
intergenic*ARS1327_YMR244C-A	YMR244C-A
YMR244C-A	YMR245W
YMR245W	intergenic*YMR245W_YMR246W
intergenic*YMR245W_YMR246W	YMR246W
YMR246W	intergenic*YMR246W_snR86
intergenic*YMR246W_snR86	snR86
snR86	intergenic*snR86_YMR247C
intergenic*snR86_YMR247C	YMR247C
YMR247C	intergenic*YMR247C_tA(AGC)M2
intergenic*YMR247C_tA(AGC)M2	tA(AGC)M2
tA(AGC)M2	intergenic*tA(AGC)M2_YMRWdelta19
intergenic*tA(AGC)M2_YMRWdelta19	YMRWdelta19
YMRWdelta19	intergenic*YMRWdelta19_YMR247W-A
intergenic*YMRWdelta19_YMR247W-A	YMR247W-A
YMR247W-A	intergenic*YMR247W-A_YMR250W
intergenic*YMR247W-A_YMR250W	YMR250W
YMR250W	intergenic*YMR250W_ARS1328
intergenic*YMR250W_ARS1328	ARS1328
ARS1328	intergenic*ARS1328_YMR251W
intergenic*ARS1328_YMR251W	YMR251W
YMR251W	intergenic*YMR251W_YMR251W-A
intergenic*YMR251W_YMR251W-A	YMR251W-A
YMR251W-A	intergenic*YMR251W-A_YMR252C
intergenic*YMR251W-A_YMR252C	YMR252C
YMR252C	intergenic*YMR252C_YMR253C
intergenic*YMR252C_YMR253C	YMR253C
YMR253C	intergenic*YMR253C_YMR254C
intergenic*YMR253C_YMR254C	YMR254C
YMR254C	intergenic*YMR254C_YMR255W
intergenic*YMR254C_YMR255W	YMR255W
YMR255W	intergenic*YMR255W_YMR256C
intergenic*YMR255W_YMR256C	YMR256C
YMR256C	intergenic*YMR256C_YMR257C
intergenic*YMR256C_YMR257C	YMR257C
YMR257C	intergenic*YMR257C_YMR258C
intergenic*YMR257C_YMR258C	YMR258C
YMR258C	intergenic*YMR258C_YMR259C
intergenic*YMR258C_YMR259C	YMR259C
YMR259C	intergenic*YMR259C_YMR260C
intergenic*YMR259C_YMR260C	YMR260C
YMR260C	intergenic*YMR260C_YMR261C
intergenic*YMR260C_YMR261C	YMR261C
YMR261C	intergenic*YMR261C_YMR262W
intergenic*YMR261C_YMR262W	YMR262W
YMR262W	intergenic*YMR262W_YMR263W
intergenic*YMR262W_YMR263W	YMR263W
YMR263W	intergenic*YMR263W_YMR264W
intergenic*YMR263W_YMR264W	YMR264W
YMR264W	intergenic*YMR264W_YMR265C
intergenic*YMR264W_YMR265C	YMR265C
YMR265C	intergenic*YMR265C_YMR266W
intergenic*YMR265C_YMR266W	YMR266W
YMR266W	intergenic*YMR266W_YMR267W
intergenic*YMR266W_YMR267W	YMR267W
YMR267W	intergenic*YMR267W_YMR268C
intergenic*YMR267W_YMR268C	YMR268C
YMR268C	intergenic*YMR268C_YMR269W
intergenic*YMR268C_YMR269W	YMR269W
YMR269W	intergenic*YMR269W_ARS1329
intergenic*YMR269W_ARS1329	ARS1329
ARS1329	intergenic*ARS1329_YMR270C
intergenic*ARS1329_YMR270C	YMR270C
YMR270C	intergenic*YMR270C_YMR271C
intergenic*YMR270C_YMR271C	YMR271C
YMR271C	intergenic*YMR271C_tQ(CUG)M
intergenic*YMR271C_tQ(CUG)M	tQ(CUG)M
tQ(CUG)M	intergenic*tQ(CUG)M_YMRCtau3
intergenic*tQ(CUG)M_YMRCtau3	YMRCtau3
YMRCtau3	intergenic*YMRCtau3_YMRWdelta20
intergenic*YMRCtau3_YMRWdelta20	YMRWdelta20
YMRWdelta20	intergenic*YMRWdelta20_YMR272C
intergenic*YMRWdelta20_YMR272C	YMR272C
YMR272C	YMR272W-A
YMR272W-A	intergenic*YMR272C_YMR272W-B
intergenic*YMR272C_YMR272W-B	YMR272W-B
YMR272W-B	intergenic*YMR272W-B_YMR273C
intergenic*YMR272W-B_YMR273C	YMR273C
YMR273C	intergenic*YMR273C_YMR274C
intergenic*YMR273C_YMR274C	YMR274C
YMR274C	intergenic*YMR274C_ARS1330
intergenic*YMR274C_ARS1330	ARS1330
ARS1330	intergenic*ARS1330_YMR275C
intergenic*ARS1330_YMR275C	YMR275C
YMR275C	intergenic*YMR275C_YMR276W
intergenic*YMR275C_YMR276W	YMR276W
YMR276W	intergenic*YMR276W_YMR277W
intergenic*YMR276W_YMR277W	YMR277W
YMR277W	intergenic*YMR277W_YMR278W
intergenic*YMR277W_YMR278W	YMR278W
YMR278W	intergenic*YMR278W_YMR279C
intergenic*YMR278W_YMR279C	YMR279C
YMR279C	intergenic*YMR279C_YMR280C
intergenic*YMR279C_YMR280C	YMR280C
YMR280C	intergenic*YMR280C_YMR281W
intergenic*YMR280C_YMR281W	YMR281W
YMR281W	intergenic*YMR281W_YMR282C
intergenic*YMR281W_YMR282C	YMR282C
YMR282C	intergenic*YMR282C_YMR283C
intergenic*YMR282C_YMR283C	YMR283C
YMR283C	intergenic*YMR283C_tY(GUA)M2
intergenic*YMR283C_tY(GUA)M2	YMRWdelta21
YMRWdelta21	ARS1331
ARS1331	tY(GUA)M2
tY(GUA)M2	intergenic*tY(GUA)M2_YMR284W
intergenic*tY(GUA)M2_YMR284W	YMR284W
YMR284W	intergenic*YMR284W_YMR285C
intergenic*YMR284W_YMR285C	YMR285C
YMR285C	intergenic*YMR285C_YMR286W
intergenic*YMR285C_YMR286W	YMR286W
YMR286W	intergenic*YMR286W_YMR287C
intergenic*YMR286W_YMR287C	YMR287C
YMR287C	intergenic*YMR287C_YMR288W
intergenic*YMR287C_YMR288W	YMR288W
YMR288W	intergenic*YMR288W_YMR289W
intergenic*YMR288W_YMR289W	YMR289W
YMR289W	intergenic*YMR289W_YMR290C
intergenic*YMR289W_YMR290C	YMR290C
YMR290C	YMR290W-A
YMR290W-A	intergenic*YMR290W-A_YMR291W
intergenic*YMR290W-A_YMR291W	YMR291W
YMR291W	intergenic*YMR291W_YMR292W
intergenic*YMR291W_YMR292W	YMR292W
YMR292W	intergenic*YMR292W_YMR293C
intergenic*YMR292W_YMR293C	YMR293C
YMR293C	intergenic*YMR293C_YMR294W
intergenic*YMR293C_YMR294W	YMR294W
YMR294W	intergenic*YMR294W_YMR294W-A
intergenic*YMR294W_YMR294W-A	YMR294W-A
YMR294W-A	YMR295C
YMR295C	intergenic*YMR295C_YMR296C
intergenic*YMR295C_YMR296C	YMR296C
YMR296C	intergenic*YMR296C_YMR297W
intergenic*YMR296C_YMR297W	YMR297W
YMR297W	intergenic*YMR297W_YMR298W
intergenic*YMR297W_YMR298W	YMR298W
YMR298W	intergenic*YMR298W_YMR299C
intergenic*YMR298W_YMR299C	YMR299C
YMR299C	intergenic*YMR299C_YMR300C
intergenic*YMR299C_YMR300C	YMR300C
YMR300C	intergenic*YMR300C_YMR301C
intergenic*YMR300C_YMR301C	YMR301C
YMR301C	intergenic*YMR301C_YMR302C
intergenic*YMR301C_YMR302C	YMR302C
YMR302C	intergenic*YMR302C_YMR303C
intergenic*YMR302C_YMR303C	YMR303C
YMR303C	intergenic*YMR303C_YMR304W
intergenic*YMR303C_YMR304W	YMR304W
YMR304W	intergenic*YMR304W_YMR304C-A
intergenic*YMR304W_YMR304C-A	YMR304C-A
YMR304C-A	YMR305C
YMR305C	intergenic*YMR305C_YMR306W
intergenic*YMR305C_YMR306W	YMR306W
YMR306W	YMR306C-A
YMR306C-A	intergenic*YMR306C-A_YMR307W
intergenic*YMR306C-A_YMR307W	YMR307W
YMR307W	YMR307C-A
YMR307C-A	intergenic*YMR307W_YMR308C
intergenic*YMR307W_YMR308C	YMR308C
YMR308C	intergenic*YMR308C_YMR309C
intergenic*YMR308C_YMR309C	YMR309C
YMR309C	intergenic*YMR309C_YMR310C
intergenic*YMR309C_YMR310C	YMR310C
YMR310C	intergenic*YMR310C_YMR311C
intergenic*YMR310C_YMR311C	YMR311C
YMR311C	intergenic*YMR311C_ARS1332
intergenic*YMR311C_ARS1332	ARS1332
ARS1332	intergenic*ARS1332_YMR312W
intergenic*ARS1332_YMR312W	YMR312W
YMR312W	intergenic*YMR312W_YMR313C
intergenic*YMR312W_YMR313C	YMR313C
YMR313C	intergenic*YMR313C_YMR314W
intergenic*YMR313C_YMR314W	YMR314W
YMR314W	intergenic*YMR314W_YMR315W
intergenic*YMR314W_YMR315W	YMR315W
YMR315W	intergenic*YMR315W_YMR315W-A
intergenic*YMR315W_YMR315W-A	YMR315W-A
YMR315W-A	intergenic*YMR315W-A_YMR316W
intergenic*YMR315W-A_YMR316W	YMR316W
YMR316W	YMR316C-A
YMR316C-A	intergenic*YMR316C-A_YMR316C-B
intergenic*YMR316C-A_YMR316C-B	YMR316C-B
YMR316C-B	YMR317W
YMR317W	intergenic*YMR317W_YMR318C
intergenic*YMR317W_YMR318C	YMR318C
YMR318C	intergenic*YMR318C_YMR319C
intergenic*YMR318C_YMR319C	YMR319C
YMR319C	intergenic*YMR319C_YMR320W
intergenic*YMR319C_YMR320W	YMR320W
YMR320W	intergenic*YMR320W_YMR322C
intergenic*YMR320W_YMR322C	YMR321C
YMR321C	ARS1333
ARS1333	YMR322C
YMR322C	intergenic*YMR322C_YMR323W
intergenic*YMR322C_YMR323W	YMR323W
YMR323W	intergenic*YMR323W_YMR324C
intergenic*YMR323W_YMR324C	YMR324C
YMR324C	intergenic*YMR324C_TEL13R
intergenic*YMR324C_TEL13R	YMR325W
YMR325W	ARS1335
ARS1335	YMR326C
YMR326C	NA
TEL13R	NA
TEL14L	intergenic*TEL14L_YNL336W
YNL339C	intergenic*TEL14L_YNL336W
YNL339W-B	intergenic*TEL14L_YNL336W
YNL339W-A	intergenic*TEL14L_YNL336W
YNL338W	intergenic*TEL14L_YNL336W
YNL337W	intergenic*TEL14L_YNL336W
intergenic*TEL14L_YNL336W	YNL336W
YNL336W	intergenic*YNL336W_YNL335W
intergenic*YNL336W_YNL335W	YNL335W
YNL335W	intergenic*YNL335W_YNL334C
intergenic*YNL335W_YNL334C	YNL334C
YNL334C	intergenic*YNL334C_YNL333W
intergenic*YNL334C_YNL333W	YNL333W
YNL333W	intergenic*YNL333W_YNL332W
intergenic*YNL333W_YNL332W	YNL332W
YNL332W	intergenic*YNL332W_YNL331C
intergenic*YNL332W_YNL331C	YNL331C
YNL331C	intergenic*YNL331C_YNL330C
intergenic*YNL331C_YNL330C	YNL330C
YNL330C	intergenic*YNL330C_YNL329C
intergenic*YNL330C_YNL329C	YNL329C
YNL329C	intergenic*YNL329C_YNL328C
intergenic*YNL329C_YNL328C	YNL328C
YNL328C	intergenic*YNL328C_YNL327W
intergenic*YNL328C_YNL327W	YNL327W
YNL327W	intergenic*YNL327W_YNL326C
intergenic*YNL327W_YNL326C	YNL326C
YNL326C	intergenic*YNL326C_ARS1405
intergenic*YNL326C_ARS1405	ARS1405
ARS1405	intergenic*ARS1405_YNL325C
intergenic*ARS1405_YNL325C	YNL325C
YNL325C	YNL324W
YNL324W	intergenic*YNL324W_YNL323W
intergenic*YNL324W_YNL323W	YNL323W
YNL323W	intergenic*YNL323W_YNL322C
intergenic*YNL323W_YNL322C	YNL322C
YNL322C	intergenic*YNL322C_YNL321W
intergenic*YNL322C_YNL321W	YNL321W
YNL321W	intergenic*YNL321W_YNL320W
intergenic*YNL321W_YNL320W	YNL320W
YNL320W	intergenic*YNL320W_YNL319W
intergenic*YNL320W_YNL319W	YNL319W
YNL319W	YNL318C
YNL318C	intergenic*YNL318C_YNL317W
intergenic*YNL318C_YNL317W	YNL317W
YNL317W	intergenic*YNL317W_YNL316C
intergenic*YNL317W_YNL316C	YNL316C
YNL316C	intergenic*YNL316C_YNL315C
intergenic*YNL316C_YNL315C	YNL315C
YNL315C	intergenic*YNL315C_YNL314W
intergenic*YNL315C_YNL314W	YNL314W
YNL314W	intergenic*YNL314W_YNL313C
intergenic*YNL314W_YNL313C	YNL313C
YNL313C	intergenic*YNL313C_YNL312W
intergenic*YNL313C_YNL312W	YNL312W
YNL312W	intergenic*YNL312W_YNL311C
intergenic*YNL312W_YNL311C	YNL311C
YNL311C	intergenic*YNL311C_YNL310C
intergenic*YNL311C_YNL310C	YNL310C
YNL310C	intergenic*YNL310C_YNL309W
intergenic*YNL310C_YNL309W	YNL309W
YNL309W	intergenic*YNL309W_YNL308C
intergenic*YNL309W_YNL308C	YNL308C
YNL308C	intergenic*YNL308C_YNL307C
intergenic*YNL308C_YNL307C	YNL307C
YNL307C	intergenic*YNL307C_YNL306W
intergenic*YNL307C_YNL306W	YNL306W
YNL306W	intergenic*YNL306W_YNL305C
intergenic*YNL306W_YNL305C	YNL305C
YNL305C	intergenic*YNL305C_YNL304W
intergenic*YNL305C_YNL304W	YNL304W
YNL304W	YNL303W
YNL303W	ARS1406
ARS1406	intergenic*ARS1406_YNL302C
intergenic*ARS1406_YNL302C	YNL302C
YNL302C	intergenic*YNL302C_YNL301C
intergenic*YNL302C_YNL301C	YNL301C
YNL301C	intergenic*YNL301C_YNL300W
intergenic*YNL301C_YNL300W	YNL300W
YNL300W	intergenic*YNL300W_YNL299W
intergenic*YNL300W_YNL299W	YNL299W
YNL299W	intergenic*YNL299W_YNL298W
intergenic*YNL299W_YNL298W	YNL298W
YNL298W	intergenic*YNL298W_YNL297C
intergenic*YNL298W_YNL297C	YNL297C
YNL297C	YNL296W
YNL296W	intergenic*YNL296W_YNL295W
intergenic*YNL296W_YNL295W	YNL295W
YNL295W	intergenic*YNL295W_YNL294C
intergenic*YNL295W_YNL294C	YNL294C
YNL294C	intergenic*YNL294C_YNL293W
intergenic*YNL294C_YNL293W	YNL293W
YNL293W	intergenic*YNL293W_YNL292W
intergenic*YNL293W_YNL292W	YNL292W
YNL292W	intergenic*YNL292W_YNL291C
intergenic*YNL292W_YNL291C	YNL291C
YNL291C	intergenic*YNL291C_YNL290W
intergenic*YNL291C_YNL290W	YNL290W
YNL290W	intergenic*YNL290W_YNL289W
intergenic*YNL290W_YNL289W	YNL289W
YNL289W	intergenic*YNL289W_snR40
intergenic*YNL289W_snR40	snR40
snR40	intergenic*snR40_ARS1407
intergenic*snR40_ARS1407	ARS1407
ARS1407	intergenic*ARS1407_YNL288W
intergenic*ARS1407_YNL288W	YNL288W
YNL288W	intergenic*YNL288W_YNL287W
intergenic*YNL288W_YNL287W	YNL287W
YNL287W	intergenic*YNL287W_YNL286W
intergenic*YNL287W_YNL286W	YNL286W
YNL286W	intergenic*YNL286W_YNL285W
intergenic*YNL286W_YNL285W	YNL285W
YNL285W	tG(UCC)N
tG(UCC)N	ARS1409
ARS1409	YNLWtau1
YNLWtau1	YNLCTy1-1
YNLCdelta1	intergenic*YNLCTy1-1_YNLCsigma1
YNLCTy1-1	intergenic*YNLCTy1-1_YNLCsigma1
YNL284C-B	intergenic*YNLCTy1-1_YNLCsigma1
YNL284C-A	intergenic*YNLCTy1-1_YNLCsigma1
YNLCdelta2	intergenic*YNLCTy1-1_YNLCsigma1
intergenic*YNLCTy1-1_YNLCsigma1	YNLCsigma1
YNLCsigma1	intergenic*YNLCsigma1_tN(GUU)N1
intergenic*YNLCsigma1_tN(GUU)N1	tN(GUU)N1
tN(GUU)N1	intergenic*tN(GUU)N1_YNL284C
intergenic*tN(GUU)N1_YNL284C	YNL284C
YNL284C	intergenic*YNL284C_tT(AGU)N1
intergenic*YNL284C_tT(AGU)N1	tT(AGU)N1
tT(AGU)N1	intergenic*tT(AGU)N1_YNL283C
intergenic*tT(AGU)N1_YNL283C	YNL283C
YNL283C	intergenic*YNL283C_YNL282W
intergenic*YNL283C_YNL282W	YNL282W
YNL282W	intergenic*YNL282W_YNL281W
intergenic*YNL282W_YNL281W	YNL281W
YNL281W	intergenic*YNL281W_YNL280C
intergenic*YNL281W_YNL280C	YNL280C
YNL280C	intergenic*YNL280C_YNL279W
intergenic*YNL280C_YNL279W	YNL279W
YNL279W	intergenic*YNL279W_YNL278W
intergenic*YNL279W_YNL278W	YNL278W
YNL278W	intergenic*YNL278W_YNL277W-A
intergenic*YNL278W_YNL277W-A	YNL277W-A
YNL277W-A	intergenic*YNL277W-A_YNL277W
intergenic*YNL277W-A_YNL277W	YNL277W
YNL277W	YNL276C
YNL276C	intergenic*YNL276C_YNL275W
intergenic*YNL276C_YNL275W	YNL275W
YNL275W	intergenic*YNL275W_YNL274C
intergenic*YNL275W_YNL274C	YNL274C
YNL274C	intergenic*YNL274C_YNL272C
intergenic*YNL274C_YNL272C	YNL273W
YNL273W	ARS1410
ARS1410	YNL272C
YNL272C	intergenic*YNL272C_YNL271C
intergenic*YNL272C_YNL271C	YNL271C
YNL271C	intergenic*YNL271C_YNL270C
intergenic*YNL271C_YNL270C	YNL270C
YNL270C	intergenic*YNL270C_YNL269W
intergenic*YNL270C_YNL269W	YNL269W
YNL269W	intergenic*YNL269W_YNL268W
intergenic*YNL269W_YNL268W	YNL268W
YNL268W	intergenic*YNL268W_YNL267W
intergenic*YNL268W_YNL267W	YNL267W
YNL267W	intergenic*YNL267W_YNL266W
intergenic*YNL267W_YNL266W	YNL266W
YNL266W	YNL265C
YNL265C	intergenic*YNL265C_YNL264C
intergenic*YNL265C_YNL264C	YNL264C
YNL264C	intergenic*YNL264C_YNL263C
intergenic*YNL264C_YNL263C	YNL263C
YNL263C	intergenic*YNL263C_YNL262W
intergenic*YNL263C_YNL262W	YNL262W
YNL262W	intergenic*YNL262W_YNL261W
intergenic*YNL262W_YNL261W	YNL261W
YNL261W	intergenic*YNL261W_YNL260C
intergenic*YNL261W_YNL260C	YNL260C
YNL260C	intergenic*YNL260C_YNL259C
intergenic*YNL260C_YNL259C	YNL259C
YNL259C	intergenic*YNL259C_YNL258C
